매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대,분기,총 상주인구 수,총 가구 수,총_직장인구_수,시간대_생활인구_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,지하철역_수,평일_생활인구_평균,주말_생활인구_평균,상권내_총_아파트_세대_수,배후지_총_아파트_세대_수,면적당_버스정류장_수,면적당_점포_수,면적당_집객시설_수,직장인구/상주인구
0,2020,골목상권,2111002,한국교통안전공단 강남자동차검사소,1,4,317,0,317,0,0,0,0,0,59240,455,0,0,44.4,105,0,2864.403574,0.168804862,0.506414585,0.844024308,1
135148.787,2021,골목상권,2110949,한남IC,1,1,564,281,1683,61144,0,0,0,0,62126,0,0,0,46561,38949.5,112,2864.403574,0,0.965779223,0.482889611,2.984042553
77475.28889,2021,골목상권,2110951,신사은행나무공원,1,1,979,574,273,133230,0,0,0,0,29000,0,0,0,88718,72744,161,2864.594258,0,1.034482759,0.344827586,0.278855975
146944.1481,2021,골목상권,2110952,논현목련공원,1,1,868,571,117,53238,0,0,0,0,21629,0,0,0,26127,26015,257,2865.31913,0,1.387026677,0.924684451,0.134792627
22237.87037,2021,골목상권,2110954,국기원,1,1,448,303,636,39166,0,0,0,2,39798,0,0,0,56907.6,53001.5,34,2865.545553,0,0.753806724,0.753806724,1.419642857
242125.8134,2021,골목상권,2110955,논현초등학교,1,1,7089,4515,3430,742230,0,0,0,0,190912,0,0,0,418285.4,390410.5,2056,2866.432635,0,1.519024472,0.62856185,0.483848216
155626.5556,2021,골목상권,2110957,언북중학교,1,1,1761,1088,1251,179156,0,0,0,0,94815,0,0,0,146781.2,96257.5,529,2865.44571,0,0.632811264,0.738279808,0.710391823
109425.0296,2021,골목상권,2110958,역삼역 4번,1,1,861,544,994,60295,0,0,0,0,73119,0,0,0,64035.4,38382,290,2866.109373,0,0.410290075,0.547053433,1.154471545
20190.41481,2021,골목상권,2110959,신구중학교,1,1,361,170,271,17760,0,0,0,0,35959,0,0,0,16858.4,13093,82,2866.631049,0,0.83428349,0.83428349,0.750692521
97279.9,2021,골목상권,2110960,은광여고,1,1,727,422,1522,28117,0,0,0,0,25543,0,0,0,15055,13998.5,239,2867.4982,0,1.174490076,1.174490076,2.093535076
83433.51746,2021,골목상권,2110961,언주역 3번,1,1,2163,1335,962,234875,1,0,0,0,63031,0,0,0,173155.2,145304.5,668,2867.821203,0,1.110564643,0.158652092,0.444752658
52179.43333,2021,골목상권,2110963,역삼월드메르디앙아파트,1,1,1684,860,780,102945,0,0,0,1,40391,0,0,0,54335.4,48511,596,2867.67221,0,0.742739719,0.247579906,0.463182898
115002.9074,2021,골목상권,2110965,언주역 6번,1,1,2245,1500,1139,166965,0,0,0,2,65107,0,0,0,123456.8,97052.5,706,2867.3759,0,0.921559894,0.307186631,0.507349666
65040.00741,2021,골목상권,2110966,논현2동주민센터,1,1,2864,1577,1637,289701,0,0,0,0,93544,0,0,0,276793,193169,842,2867.315741,0,0.64140939,0.534507825,0.571578212
221432.6025,2021,골목상권,2110967,역삼역 8번,1,1,1279,864,377,125371,0,0,0,0,68671,0,0,0,90367.8,67438.5,393,2867.466038,0,1.310596904,0.436865635,0.294761532
316728.5914,2021,골목상권,2110971,선정릉역 4번,1,1,3870,2549,1542,216891,0,1,0,0,133221,0,0,0,127036.4,107818,1663,2867.621806,0,0.675569167,0.075063241,0.398449612
10724.34815,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,1,1,1921,1003,2628,75596,0,0,0,0,46603,0,0,0,40143.2,35780,624,2866.924894,0,0.643735382,0.429156921,1.36803748
100092.037,2021,골목상권,2110974,언주중학교,1,1,1513,796,292,201024,0,0,0,0,35150,0,0,0,109818.2,102402.5,542,2866.629105,0,1.706970128,0.568990043,0.192994052
52953.16481,2021,골목상권,2110975,매봉역 1번,1,1,890,353,10837,54138,0,0,0,0,52363,2117,5324,1,42377.2,40289.5,250,2866.353161,0.381949086,1.145847259,2.291694517,12.17640449
32225.00926,2021,골목상권,2110976,언북초등학교,1,1,2022,1080,578,159835,1,0,0,0,55724,0,0,0,113018.8,99031.5,528,2866.708965,0,1.076735338,0.358911779,0.285855589
38852.09012,2021,골목상권,2110977,논현로18길,1,1,691,340,148,25991,0,0,0,0,17287,0,0,0,18939.4,15428,119,2866.690541,0,5.20622433,0,0.214182344
43896.03704,2021,골목상권,2110980,개포지구대옆,1,1,2629,1125,663,143205,0,0,0,0,85827,0,0,0,77951.6,70725,701,2867.021111,0,0.349540354,0.116513451,0.252187143
110281.937,2021,골목상권,2110981,국악고교사거리,1,1,2118,907,361,102185,0,0,0,0,67409,10,0,0,65946.4,60562.5,580,2867.212052,0.148348143,1.335133291,0.296696287,0.170443815
55203.41481,2021,골목상권,2110982,강남구보훈회관,1,1,827,406,166,52408,0,0,0,0,19865,0,0,0,27183.6,27772,206,2867.070293,0,1.510193808,0.503397936,0.200725514
125739.9889,2021,골목상권,2110983,국립국악고등학교,1,1,2703,1231,783,137251,1,0,0,0,56041,42,0,0,66712.2,66143,611,2866.530389,0.178440784,0.535322353,0.535322353,0.289678135
96564.15278,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),1,1,4267,1912,1556,332071,0,0,0,0,137097,174,0,0,138699,136036.5,1067,2866.74234,0.072941056,0.583528451,0.729410563,0.364659011
129727.4333,2021,골목상권,2110985,청담근린공원,1,1,956,480,1338,52098,0,0,0,0,43265,0,0,0,37171.4,33350,239,2866.797557,0,0.693401133,0.231133711,1.39958159
41811.92963,2021,골목상권,2110988,청담역 3번,1,1,1289,463,1594,38312,0,0,0,0,79185,0,17689,1,28352.6,28226,345,2867.115276,0,0.378859633,0.252573088,1.236617533
92547.26173,2021,골목상권,2110989,대치동아우편취급국,1,1,1588,904,444,150162,1,0,0,0,40587,0,0,0,107167.4,86481,687,2867.380299,0,2.217458792,0.24638431,0.279596977
62535.77593,2021,골목상권,2110992,도곡초등학교,1,1,7894,3681,2179,485946,3,0,0,0,138866,0,0,0,256594.8,279206.5,1958,2866.719892,0,1.296213616,0.216035603,0.27603243
32694.38148,2021,골목상권,2110994,개포고등학교,1,1,1777,797,494,173809,1,0,0,0,61589,0,0,0,81282.8,77705.5,362,2865.220191,0,0.974199938,2.922599815,0.277996624
41837.3037,2021,골목상권,2110995,봉은사역 4번,1,1,2802,1097,5085,134114,0,0,0,0,122756,0,0,0,76870,75101.5,893,2865.724859,0.081462413,0.24438724,0.407312066,1.814775161
43631.74074,2021,골목상권,2110996,대치2동주민센터,1,1,1430,682,1959,153715,2,0,0,0,112840,1,0,0,96862.6,94865,525,2865.375743,0.088621056,0.265863169,0.708968451,1.36993007
136880.6921,2021,골목상권,2110997,대청초등학교,1,1,7187,3441,1724,893073,1,0,0,0,236963,8894,0,0,402343,388401,836,2864.624235,0.422006811,0.886214303,1.89903065,0.239877557
159033.0222,2021,골목상권,2110999,윗방죽마을공원,1,1,3177,2401,268,18641,0,1,0,0,239796,2500,0,0,11417.2,12123.5,17,2864.052115,0.208510567,0.250212681,0.417021135,0.084356311
0,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),1,1,444,201,39,2643,0,0,0,0,52892,293,0,0,7879.6,7199,0,2864.29257,0.189064509,0.567193526,0.567193526,0.087837838
0,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,1,1,317,0,317,0,0,0,0,0,59240,410,0,0,27.6,96,0,2865.078881,0.168804862,0.506414585,0.844024308,1
139275.6722,2021,골목상권,2110949,한남IC,1,2,564,281,1683,61779,0,0,0,0,62126,0,0,0,49102.8,40226,112,2865.078881,0,0.965779223,0.482889611,2.984042553
61267.78297,2021,골목상권,2110951,신사은행나무공원,1,2,979,574,273,122649,0,0,0,0,29000,0,0,0,84468.2,68540,161,2865.269766,0,1.379310345,0.344827586,0.278855975
122979.978,2021,골목상권,2110952,논현목련공원,1,2,868,571,117,53083,0,0,0,0,21629,0,0,0,26030.2,25586.5,257,2865.994618,0,1.387026677,0.924684451,0.134792627
15677.03022,2021,골목상권,2110954,국기원,1,2,448,303,636,40563,0,0,0,2,39798,0,0,0,63287.8,59592,34,2866.221227,0,1.005075632,0.753806724,1.419642857
239068.9582,2021,골목상권,2110955,논현초등학교,1,2,7089,4515,3430,750101,0,0,0,0,190912,0,0,0,413719.6,387919,2056,2867.108222,0,1.571404626,0.62856185,0.483848216
182187.619,2021,골목상권,2110957,언북중학교,1,2,1761,1088,1251,183107,0,0,0,0,94815,0,0,0,154015.6,97957,529,2866.121988,0,0.632811264,0.738279808,0.710391823
104579.0733,2021,골목상권,2110958,역삼역 4번,1,2,861,544,994,57111,0,0,0,0,73119,0,0,0,63935,38053.5,290,2866.785656,0,0.410290075,0.547053433,1.154471545
42445.21978,2021,골목상권,2110959,신구중학교,1,2,361,170,271,20189,0,0,0,0,35959,0,0,0,18927.8,15359,82,2867.307397,0,0.83428349,0.83428349,0.750692521
101854.1575,2021,골목상권,2110960,은광여고,1,2,727,422,1522,31520,0,0,0,0,25543,0,0,0,17158.8,15174,239,2868.174468,0,1.174490076,1.174490076,2.093535076
66166.83028,2021,골목상권,2110961,언주역 3번,1,2,2163,1335,962,262460,1,0,0,0,63031,0,0,0,200280.2,159479.5,668,2868.497618,0,1.427868826,0.158652092,0.444752658
50545.01832,2021,골목상권,2110963,역삼월드메르디앙아파트,1,2,1684,860,780,97468,0,0,0,1,40391,0,0,0,50249.8,44176,596,2868.348968,0,0.742739719,0.247579906,0.463182898
109748.022,2021,골목상권,2110965,언주역 6번,1,2,2245,1500,1139,169738,0,0,0,2,65107,0,0,0,124427.2,98746,706,2868.053063,0,0.460779947,0.307186631,0.507349666
67124.42674,2021,골목상권,2110966,논현2동주민센터,1,2,2864,1577,1637,304708,0,0,0,0,93544,0,0,0,286814.6,203277,842,2867.99321,0,0.64140939,0.534507825,0.571578212
245019.514,2021,골목상권,2110967,역삼역 8번,1,2,1279,864,377,128854,0,0,0,0,68671,0,0,0,92800.2,68578.5,393,2868.143727,0,1.310596904,0.436865635,0.294761532
337266.8376,2021,골목상권,2110971,선정릉역 4번,1,2,3870,2549,1542,210739,0,1,0,0,133221,0,0,0,122304,102460,1663,2868.299712,0,0.675569167,0.075063241,0.398449612
31504.94139,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,1,2,1921,1003,2628,74012,0,0,0,0,46603,0,0,0,39572.4,34628,624,2867.603371,0,0.643735382,0.429156921,1.36803748
104060.8956,2021,골목상권,2110974,언주중학교,1,2,1513,796,292,206952,0,0,0,0,35150,0,0,0,111938.6,102342.5,542,2867.307988,0,1.706970128,0.568990043,0.192994052
69780.16013,2021,골목상권,2110975,매봉역 1번,1,2,890,353,10837,55365,0,0,0,0,52363,2541,6707,1,43931.2,41035.5,250,2867.03244,0.381949086,1.336821802,2.291694517,12.17640449
27011.2967,2021,골목상권,2110976,언북초등학교,1,2,2022,1080,578,158726,1,0,0,0,55724,0,0,0,113871.4,98528.5,528,2867.388379,0,1.076735338,0.358911779,0.285855589
41032.70696,2021,골목상권,2110977,논현로18길,1,2,691,340,148,25007,0,0,0,0,17287,0,0,0,18264.2,14834.5,119,2867.370245,0,5.20622433,0,0.214182344
37519.35897,2021,골목상권,2110980,개포지구대옆,1,2,2629,1125,663,137182,0,0,0,0,85827,0,0,0,74523.6,66393.5,701,2867.70096,0,0.349540354,0.116513451,0.252187143
115041.3028,2021,골목상권,2110981,국악고교사거리,1,2,2118,907,361,103654,0,0,0,0,67409,0,0,0,65029.2,60333.5,580,2867.892104,0.148348143,1.335133291,0.296696287,0.170443815
44807.59341,2021,골목상권,2110982,강남구보훈회관,1,2,827,406,166,55662,0,0,0,0,19865,0,0,0,28177.6,28496.5,206,2867.750687,0,1.510193808,0.503397936,0.200725514
129985.5897,2021,골목상권,2110983,국립국악고등학교,1,2,2703,1231,783,114216,1,0,0,0,56041,102,0,0,56425,55269.5,611,2867.21129,0.178440784,0.535322353,0.535322353,0.289678135
173888.3187,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),1,2,4267,1912,1556,336760,0,0,0,0,137097,233,0,0,138650.4,133198.5,1067,2867.423436,0.072941056,0.437646338,0.729410563,0.364659011
149944.4029,2021,골목상권,2110985,청담근린공원,1,2,956,480,1338,53694,0,0,0,0,43265,0,0,0,37006.4,34102.5,239,2867.478914,0,0.693401133,0.231133711,1.39958159
46917.22344,2021,골목상권,2110988,청담역 3번,1,2,1289,463,1594,37577,0,0,0,0,79185,0,20921,1,28681,28646,345,2867.796785,0,0.378859633,0.252573088,1.236617533
76722.07448,2021,골목상권,2110989,대치동아우편취급국,1,2,1588,904,444,153075,1,0,0,0,40587,0,0,0,108986,87126.5,687,2868.061981,0,2.217458792,0.24638431,0.279596977
79702.51099,2021,골목상권,2110992,도곡초등학교,1,2,7894,3681,2179,499838,3,0,0,0,138866,0,0,0,252357.2,285247,1958,2867.402131,0,1.296213616,0.216035603,0.27603243
50402.18681,2021,골목상권,2110994,개포고등학교,1,2,1777,797,494,177116,1,0,0,0,61589,0,0,0,81889.2,74555,362,2865.903338,0,0.974199938,2.922599815,0.277996624
48107.48718,2021,골목상권,2110995,봉은사역 4번,1,2,2802,1097,5085,137591,0,0,0,0,122756,0,0,0,77652.2,76840,893,2866.40808,0.081462413,0.24438724,0.407312066,1.814775161
47206.50549,2021,골목상권,2110996,대치2동주민센터,1,2,1430,682,1959,168470,2,0,0,0,112840,0,0,0,106751.4,105349,525,2866.059393,0.088621056,0.265863169,0.708968451,1.36993007
151182.7894,2021,골목상권,2110997,대청초등학교,1,2,7187,3441,1724,829716,1,0,0,0,236963,9174,0,0,376906.6,363480,836,2865.308482,0.422006811,0.75961226,1.89903065,0.239877557
175769.1612,2021,골목상권,2110999,윗방죽마을공원,1,2,3177,2401,268,18889,0,1,0,0,239796,2857,0,0,11512.6,12221.5,17,2864.736885,0.208510567,0.250212681,0.417021135,0.084356311
0,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),1,2,444,201,39,3305,0,0,0,0,52892,464,0,0,8022.2,7526.5,0,2864.977524,0.189064509,0.567193526,0.567193526,0.087837838
0,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,1,2,317,0,317,0,0,0,0,0,59240,509,0,0,163.2,178.5,0,2865.763793,0.168804862,0.506414585,0.844024308,1
146645.0725,2021,골목상권,2110949,한남IC,1,3,564,281,1683,67157,0,0,0,0,62126,0,0,0,51649,42591.5,112,2865.763793,0,0.965779223,0.482889611,2.984042553
79392.85507,2021,골목상권,2110951,신사은행나무공원,1,3,979,574,273,112900,0,0,0,0,29000,0,0,0,74558.8,62346.5,161,2865.954883,0,1.034482759,0.344827586,0.278855975
158225.2609,2021,골목상권,2110952,논현목련공원,1,3,868,571,117,55747,0,0,0,0,21629,0,0,0,27283.4,26936.5,257,2866.679719,0,1.387026677,0.924684451,0.134792627
30459.98188,2021,골목상권,2110954,국기원,1,3,448,303,636,36823,0,0,0,2,39798,0,0,0,55940.8,52404,34,2866.906519,0,0.753806724,0.753806724,1.419642857
257829.0109,2021,골목상권,2110955,논현초등학교,1,3,7089,4515,3430,736301,0,0,0,0,190912,0,0,0,411667.6,384060,2056,2867.793429,0,1.466644318,0.62856185,0.483848216
139843.3714,2021,골목상권,2110957,언북중학교,1,3,1761,1088,1251,181638,0,0,0,0,94815,0,0,0,144719.6,96910.5,529,2866.80789,0,0.632811264,0.738279808,0.710391823
83185.56159,2021,골목상권,2110958,역삼역 4번,1,3,861,544,994,48663,0,0,0,0,73119,0,0,0,56836.8,33553,290,2867.471568,0,0.410290075,0.547053433,1.154471545
38768.20652,2021,골목상권,2110959,신구중학교,1,3,361,170,271,15186,0,0,0,0,35959,0,0,0,15443.4,13083.5,82,2867.993376,0,0.83428349,0.83428349,0.750692521
107824.4891,2021,골목상권,2110960,은광여고,1,3,727,422,1522,27181,0,0,0,0,25543,0,0,0,14957.8,14539,239,2868.860373,0,1.174490076,1.174490076,2.093535076
83667.29106,2021,골목상권,2110961,언주역 3번,1,3,2163,1335,962,149558,1,0,0,0,63031,0,0,0,116776.6,83955,668,2869.183673,0,1.427868826,0.158652092,0.444752658
82505.16304,2021,골목상권,2110963,역삼월드메르디앙아파트,1,3,1684,860,780,99019,0,0,0,1,40391,0,0,0,54504.4,46482,596,2869.03537,0,0.742739719,0.247579906,0.463182898
129762.2391,2021,골목상권,2110965,언주역 6번,1,3,2245,1500,1139,164674,0,0,0,2,65107,0,0,0,123431.8,96792.5,706,2868.739874,0,0.460779947,0.307186631,0.507349666
57475.13587,2021,골목상권,2110966,논현2동주민센터,1,3,2864,1577,1637,302103,0,0,0,0,93544,0,0,0,269429.4,195853,842,2868.680331,0,0.64140939,0.534507825,0.571578212
195565.1775,2021,골목상권,2110967,역삼역 8번,1,3,1279,864,377,132603,0,0,0,0,68671,0,0,0,94148.8,69401.5,393,2868.831071,0,1.310596904,0.436865635,0.294761532
357939.5918,2021,골목상권,2110971,선정릉역 4번,1,3,3870,2549,1542,175331,0,1,0,0,133221,0,0,0,100166.4,87818,1663,2868.987277,0,0.675569167,0.075063241,0.398449612
30536.87681,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,1,3,1921,1003,2628,78485,0,0,0,0,46603,0,0,0,43836.2,37420.5,624,2868.291511,0,0.643735382,0.429156921,1.36803748
101759.8732,2021,골목상권,2110974,언주중학교,1,3,1513,796,292,195273,0,0,0,0,35150,0,0,0,105867.2,97251,542,2867.996536,0,1.706970128,0.568990043,0.192994052
117700.9565,2021,골목상권,2110975,매봉역 1번,1,3,890,353,10837,73662,0,0,0,0,52363,2499,6274,1,52927.6,46417.5,250,2867.721389,0.381949086,1.145847259,2.291694517,12.17640449
29342.51993,2021,골목상권,2110976,언북초등학교,1,3,2022,1080,578,156475,1,0,0,0,55724,0,0,0,103296.6,92500,528,2868.077466,0,1.076735338,0.358911779,0.285855589
37995.76329,2021,골목상권,2110977,논현로18길,1,3,691,340,148,33762,0,0,0,0,17287,0,0,0,21834.6,18218,119,2868.059627,0,5.20622433,0,0.214182344
38415.96739,2021,골목상권,2110980,개포지구대옆,1,3,2629,1125,663,162245,0,0,0,0,85827,0,0,0,86834.6,77724.5,701,2868.390491,0,0.349540354,0.116513451,0.252187143
104279.8406,2021,골목상권,2110981,국악고교사거리,1,3,2118,907,361,94249,0,0,0,0,67409,0,0,0,60764.8,55447,580,2868.581842,0.148348143,1.335133291,0.296696287,0.170443815
55572.03986,2021,골목상권,2110982,강남구보훈회관,1,3,827,406,166,48480,0,0,0,0,19865,0,0,0,25271.8,25348.5,206,2868.44077,0,1.510193808,0.503397936,0.200725514
99919.90942,2021,골목상권,2110983,국립국악고등학교,1,3,2703,1231,783,127073,1,0,0,0,56041,115,0,0,64719.8,63413.5,611,2867.901885,0.178440784,0.535322353,0.535322353,0.289678135
187024.5779,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),1,3,4267,1912,1556,379080,0,0,0,0,137097,173,0,0,149250.8,149444.5,1067,2868.114229,0.072941056,0.437646338,0.729410563,0.364659011
123039.9855,2021,골목상권,2110985,청담근린공원,1,3,956,480,1338,39833,0,0,0,0,43265,0,0,0,30982.8,27854,239,2868.169971,0,0.693401133,0.231133711,1.39958159
52960.68478,2021,골목상권,2110988,청담역 3번,1,3,1289,463,1594,32203,0,0,0,0,79185,0,18879,1,19609,21630,345,2868.487997,0,0.378859633,0.252573088,1.236617533
86109.70894,2021,골목상권,2110989,대치동아우편취급국,1,3,1588,904,444,165376,1,0,0,0,40587,0,0,0,106155,84793,687,2868.75337,0,2.217458792,0.24638431,0.279596977
68935.75114,2021,골목상권,2110992,도곡초등학교,1,3,7894,3681,2179,534261,3,0,0,0,138866,0,0,0,283501.4,313626.5,1958,2868.094082,0,1.368225484,0.216035603,0.27603243
52469.25543,2021,골목상권,2110994,개포고등학교,1,3,1777,797,494,124400,1,0,0,0,61589,0,0,0,65237.2,64051.5,362,2866.596199,0,0.974199938,2.922599815,0.277996624
38221.1087,2021,골목상권,2110995,봉은사역 4번,1,3,2802,1097,5085,142351,0,0,0,0,122756,0,0,0,75775,72031,893,2867.101019,0.081462413,0.24438724,0.407312066,1.814775161
55084.3587,2021,골목상권,2110996,대치2동주민센터,1,3,1430,682,1959,177892,2,0,0,0,112840,2,0,0,111487.2,107939,525,2866.752765,0.088621056,0.265863169,0.708968451,1.36993007
156663.9601,2021,골목상권,2110997,대청초등학교,1,3,7187,3441,1724,660447,1,0,0,0,236963,9032,0,0,338150.2,332091.5,836,2866.002455,0.422006811,0.75961226,1.89903065,0.239877557
176707.4193,2021,골목상권,2110999,윗방죽마을공원,1,3,3177,2401,268,16370,0,1,0,0,239796,2180,0,0,10139.2,10012,17,2865.431383,0.208510567,0.291914794,0.417021135,0.084356311
0,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),1,3,444,201,39,495,0,0,0,0,52892,348,0,0,4746.4,3568.5,0,2865.672211,0.189064509,0.567193526,0.567193526,0.087837838
0,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,1,3,317,0,317,0,0,0,0,0,59240,578,0,0,67.8,72,0,2866.458442,0.168804862,0.506414585,0.844024308,1
113636.6739,2021,골목상권,2110949,한남IC,1,4,564,281,1683,65522,0,0,0,0,62126,0,0,0,52577.2,45291.5,96,2866.458442,0,1.28770563,0.482889611,2.984042553
69880.38406,2021,골목상권,2110951,신사은행나무공원,1,4,979,574,273,121288,0,0,0,0,29000,0,0,0,77612.6,64800,177,2866.658466,0,1.034482759,0.344827586,0.278855975
148228.4457,2021,골목상권,2110952,논현목련공원,1,4,868,571,117,59219,0,0,0,0,21629,0,0,0,28554.4,28041.5,258,2867.379139,0,1.387026677,0.924684451,0.134792627
241447.4513,2021,골목상권,2110955,논현초등학교,1,4,7089,4515,3430,756514,0,0,0,0,190912,0,0,0,427336.4,403601,2138,2867.579546,0,1.414264164,0.62856185,0.483848216
