매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,점포수,시간대1,시간대2,시간대3,시간대4,시간대5,분기_1,분기_2,분기_3,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,배후지_아파트_단지_수,배후지_아파트_가격_1_억_미만_세대_수,배후지_아파트_가격_1_억_세대_수,배후지_아파트_가격_2_억_세대_수,배후지_아파트_가격_3_억_세대_수,배후지_아파트_가격_4_억_세대_수,배후지_아파트_가격_5_억_세대_수,배후지_아파트_가격_6_억_이상_세대_수,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,버스정류장_수,지하철역_수
384841.4348,2020,골목상권,2110975,매봉역 1번,6,0,0,0,0,0,0,0,1,944,361,10837,25,2,22,46,17,9,24,130,285064,31318,41019,41542,40862,41173,41490,39446,39535,11,0,0,0,0,52363,27831,51590,46287,43474,49507,66377,175.41999028771005,21.60854914682636,590.3376517303566,617.4420061791067,296.4558851398401,149.82825754363583,99.12137808798607,1097.4937203570964,40124,122815,3,1
129955.8877,2020,골목상권,2110976,언북초등학교,6,0,0,0,0,0,0,0,1,2011,1046,578,52,0,99,133,75,92,46,31,849645,92857,120044,127080,127243,128326,129160,115816,101974,2,0,0,0,0,55724,80933,163385,200363,165985,105403,133576,175.46687086865552,21.601891368250737,590.5546857075013,617.6676121929894,296.5584261167449,149.87449160437654,99.1413299068683,1097.2404684157304,0,0,0,0
86237.30435,2020,골목상권,2110977,논현로18길,9,0,0,0,0,0,0,0,1,707,335,148,14,3,35,56,14,0,0,0,134695,15972,19698,19944,19863,20386,20402,17612,16790,0,0,0,0,0,17287,17558,18736,24970,25254,21800,26376,175.48818153919515,21.601729666938084,590.6483309900796,617.8201985505007,296.53875041654874,149.85535045555625,99.13123296531948,1097.0537261202048,0,0,0,0
131979.9239,2020,골목상권,2110980,개포지구대옆,3,0,0,0,0,0,0,0,1,2707,1114,663,75,14,155,238,188,20,49,15,522077,62829,77889,78036,77200,76963,76195,67607,68188,2,0,0,0,0,85827,78969,68527,81151,95703,86427,111300,175.48147487044588,21.584914772408,590.6534684112778,617.7831637001963,296.4743876019332,149.90159552072907,99.15118878699508,1097.4911971706194,0,0,0,0
203432.3986,2020,골목상권,2110981,국악고교사거리,9,0,0,0,0,0,0,0,1,2105,876,361,52,14,128,232,153,12,4,0,520153,63585,75533,74660,74367,75680,74928,72521,72463,7,0,0,0,0,67409,81668,63157,96050,95870,85522,97886,175.47192226072633,21.572154786531645,590.6642943529558,617.7546434579948,296.4347752492126,149.9332371111112,99.16790332346424,1097.7562220273094,6378,0,4,0
62343.48913,2020,골목상권,2110982,강남구보훈회관,1,0,0,0,0,0,0,0,1,837,409,166,23,6,107,61,16,36,81,537,217555,25853,31271,30460,30643,30583,30486,31642,32472,1,0,0,0,1,19865,50570,24192,37721,48859,22312,33899,175.4209360390613,21.54557970724104,590.475287161385,617.5433334025352,296.2883230864381,149.95636190278913,99.1964036903706,1098.200477194664,0,0,0,0
685715.4312,2020,골목상권,2110983,국립국악고등학교,3,0,0,0,0,0,0,0,1,2836,1257,783,65,10,190,223,121,44,9,5,419800,53309,61052,60947,61015,61000,60321,58000,57466,4,1,0,0,0,56041,84589,53313,54590,72057,72417,82835,175.45197622429242,21.541739569023022,590.5424988945945,617.6914013689862,296.36764409500285,149.97949608715257,99.13108947578505,1097.4621345777648,0,0,0,0
154879.5833,2020,골목상권,2110984,포이초등학교(개포목련어린이공원),12,0,0,0,0,0,0,0,1,4522,1948,1556,107,30,399,353,203,44,16,34,948786,105062,137834,136665,136230,136393,136113,131617,133931,14,0,0,0,1,137097,169570,106876,159766,162081,146756,203736,175.42900789619506,21.5281496988236,590.5142870744866,617.6080103866016,296.2735610909797,150.01279401407666,99.15185758686374,1097.877838125522,1235,0,1,0
325731.5652,2020,골목상권,2110985,청담근린공원,3,0,0,0,0,0,0,0,1,980,472,1338,27,0,21,42,45,27,6,98,311041,35584,44979,46297,45486,46440,46017,41919,39902,1,0,0,0,0,43265,24354,50967,68980,58393,41629,66718,175.40034380516997,21.51414813493198,590.4032043316249,617.4998089285945,296.1648176145748,150.0262029474699,99.1791329148844,1098.243344964728,0,0,0,0
157656.942,2020,골목상권,2110988,청담역 3번,3,0,0,0,0,0,0,0,1,1340,480,1594,19,0,0,4,5,19,12,305,186453,20742,26426,27191,26478,26714,27054,26474,26118,5,0,0,0,0,79185,25453,25171,32939,32408,26529,43954,175.44274849396166,21.522886619146004,590.6292007590545,617.6856333838863,296.2432761107626,150.06276923623815,99.18936002004884,1097.9916160227965,0,207884,0,1
121214.1703,2020,골목상권,2110989,대치동아우편취급국,9,0,0,0,0,0,0,0,1,1575,908,444,59,2,306,232,96,26,6,3,686182,71895,103182,105143,102911,105593,103236,84964,81154,7,2,0,0,3,40587,113374,114219,144490,140810,90214,83074,175.49329388327683,21.53081630501893,590.8516334157398,617.8902173129618,296.355478903659,150.11031707102137,99.1898431069782,1097.7739034379154,0,0,0,0
174625.0326,2020,골목상권,2110992,도곡초등학교,18,0,0,0,0,0,0,0,1,8040,3724,2179,203,18,727,607,317,115,78,65,1891368,247189,262358,263431,262511,263630,263366,289039,287032,8,2,0,0,1,138866,622347,227727,221765,351201,234748,233580,175.45612625284764,21.53021956103234,590.4697697412538,617.6480931120328,296.232958789485,150.02587771970985,99.20088691002734,1097.9838034799293,0,0,0,0
89282.26449,2020,골목상권,2110994,개포고등학교,6,0,0,0,0,0,0,0,1,1706,744,494,54,3,101,106,56,31,2,22,616918,77177,88247,89430,89239,89892,88601,87271,84240,17,1,0,0,4,61589,112815,67732,80445,100681,95985,159261,175.34948779884795,21.523123793185484,590.125931304918,617.4217113464408,296.06774065739296,149.9653683280444,99.1237954749786,1097.4358683879227,0,0,0,0
174759.6159,2020,골목상권,2110995,봉은사역 4번,3,0,0,0,0,0,0,0,1,2888,1115,5085,70,1,58,47,25,43,75,644,565325,73227,80756,80875,80805,80682,80453,80191,81565,7,0,0,0,0,122756,111832,66756,95120,102990,80099,108527,175.39796443889625,21.530647401549896,590.3246014638559,617.6294374680274,296.16524989405315,150.01368894881128,99.1632446201756,1097.0700827942542,2433,0,1,0
102189.4493,2020,골목상권,2110996,대치2동주민센터,3,0,0,0,0,0,0,0,1,1545,729,1959,92,0,39,67,112,103,152,254,748006,91908,108050,109722,108016,108569,107697,105774,100180,4,1,0,0,0,112840,263406,77353,77507,150007,96038,83694,175.41640390454972,21.53898641349204,590.527820229682,617.8283121379982,296.255081433409,150.02547355033394,99.14787631985884,1096.2350178400684,7724,0,1,0
379462.3002,2020,골목상권,2110997,대청초등학교,21,0,0,0,0,0,0,0,1,7401,3439,1724,121,1,177,379,105,30,36,11,2604345,359372,374447,379070,374587,378462,375507,362701,359572,51,0,2,0,6,236963,379072,337877,373440,396672,415810,701475,175.40113843091223,21.54326707409865,590.652729986071,617.9123203882573,296.2568097361845,150.01045546485477,99.0861979593064,1095.2842603330985,59311,0,13,0
413856.9221,2020,골목상권,2110999,윗방죽마을공원,6,0,0,0,0,0,0,0,1,3125,2339,268,2,0,1,9,6,1,0,0,83595,10080,11690,11785,11655,11785,11609,12467,12603,4,0,1,0,0,239796,13356,12298,19183,15159,9404,14197,175.40780014432855,21.551611211821683,590.7789089990629,617.761188105718,296.1444038912358,149.9093224248324,99.01596489592674,1095.3733278636969,24581,0,4,0
10111.10145,2020,골목상권,2111000,대왕초등학교(세곡동사거리서남측),3,0,0,0,0,0,0,0,1,458,199,39,0,0,0,0,0,0,0,0,57606,4880,8276,8256,8381,8428,8519,8262,7483,5,0,0,0,0,52892,16071,4461,5997,8272,7097,15707,175.47376594454963,21.5603649125576,591.0184617647002,617.9917978490591,296.18629845008684,149.85404595140625,98.89655627078292,1095.2646249099453,1826,0,1,0
0.0,2020,골목상권,2111002,한국교통안전공단 강남자동차검사소,3,0,0,0,0,0,0,0,1,317,0,317,0,0,0,0,0,0,0,0,174,0,6,9,3,9,15,51,81,3,0,0,0,0,59240,36,0,0,0,0,138,175.54382027677732,21.569122168817778,591.2585180042471,618.2261568246274,296.25867306359214,149.82474215203638,98.81568566000746,1095.6193221580806,715,0,1,0
284849.1359,2020,골목상권,2110949,한남IC,6,0,0,0,0,0,0,0,0,564,281,1683,5,0,5,10,15,6,4,72,323114,34389,47125,48780,48994,47975,48406,43220,38617,3,0,0,0,0,62126,34658,70509,77353,60245,38818,41531,175.54382027677732,21.569122168817778,591.2585180042471,618.2261568246273,296.25867306359214,149.82474215203638,98.81568566000746,1095.6193221580809,0,0,0,0
178494.1087,2020,골목상권,2110951,신사은행나무공원,3,0,0,0,0,0,0,0,0,979,574,273,16,3,77,37,7,11,3,23,585157,68212,87289,90467,90217,86580,85167,76310,69127,1,0,0,0,0,29000,41772,132669,155138,115251,62043,78283,175.58342393909027,21.576661398281363,591.3958539839484,618.4182908712472,296.34282193613114,149.87461009444485,98.83185118402696,1095.3211570432445,0,0,0,0
181440.5399,2020,골목상권,2110952,논현목련공원,3,0,0,0,0,0,0,0,0,868,571,117,27,0,120,93,26,13,2,3,170562,21145,24780,24289,24404,24118,23868,23907,25198,2,0,0,0,0,21629,13922,42337,43317,29532,16830,24622,175.61126942181016,21.583797679807255,591.483306624624,618.5341732467532,296.4132006701694,149.90054375668376,98.846805244597,1095.7098379839847,0,0,0,0
73998.25725,2020,골목상권,2110954,국기원,3,0,0,0,0,0,0,0,0,448,303,636,3,0,28,2,3,0,0,1,399249,42406,56070,58490,58812,56365,60962,61707,46843,3,0,0,0,2,39798,31493,155081,97023,55711,30217,29723,175.6111115937232,21.591342867659392,591.4112332614997,618.3671144457977,296.48279596073786,149.90781153734017,98.84877309081892,1096.0864964646928,0,0,0,0
275297.9719,2020,골목상권,2110955,논현초등학교,29,0,0,0,0,0,0,0,0,7089,4515,3430,182,20,938,611,151,104,91,141,2766934,332873,406752,408399,407110,396807,392466,378189,377209,12,0,0,0,0,190912,167329,650985,788994,491528,281072,387025,175.66170481808118,21.59929712785739,591.5470072092306,618.5264189989629,296.5820581596663,149.95284109947468,98.86738810222404,1096.4892924437688,0,0,0,0
257876.7572,2020,골목상권,2110957,언북중학교,6,0,0,0,0,0,0,0,0,1761,1088,1251,50,1,120,168,116,24,54,46,911555,85336,145508,149765,148757,141939,132790,100203,92596,7,0,0,0,0,94815,59241,188170,261882,188365,93549,120347,175.56493734135285,21.59466834065798,590.880562632377,618.0499782433799,296.5603699981396,149.90816096999822,98.8494698675924,1096.7607050675788,0,0,0,0
131129.8261,2020,골목상권,2110958,역삼역 4번,3,0,0,0,0,0,0,0,0,861,544,994,29,4,151,61,24,8,16,26,374719,31625,61539,62787,62651,58430,55121,40434,33756,4,0,0,0,0,73119,18275,92855,105967,69599,42754,45269,175.59927146126407,21.600187897434537,591.03601556077,618.0694869637385,296.620280826397,149.9552207186665,98.86483709043752,1097.1085575665911,0,0,0,0
51538.49275,2020,골목상권,2110959,신구중학교,3,0,0,0,0,0,0,0,0,361,170,271,2,0,0,0,0,0,3,79,111995,10372,16984,17732,17440,16996,16571,14106,12166,3,0,0,0,0,35959,14693,17762,23172,21761,14012,20594,175.62103324423657,21.602867632675068,590.9966473169864,618.1072740067607,296.67980997005367,149.9815931184711,98.87168436493629,1097.5267908420956,0,0,0,0
229833.2572,2020,골목상권,2110960,은광여고,3,0,0,0,0,0,0,0,0,727,422,1522,16,21,106,42,8,21,7,34,103244,11501,15631,15582,15441,15033,14566,13317,13676,3,0,0,0,0,25543,15477,16350,22838,18746,11967,17867,175.6683824254157,21.60920253630181,591.2053345469161,618.331028482606,296.7799641762941,150.0319307527051,98.8838125356082,1097.7746701725223,0,0,0,0
159353.0621,2020,골목상권,2110961,언주역 3번,7,0,0,0,0,0,0,0,0,2163,1335,962,56,0,231,194,84,53,12,94,826077,87012,126655,128162,130947,124600,119649,102008,94055,1,1,0,0,0,63031,91452,155814,199850,163102,100184,115673,175.70113450922628,21.600517681464744,591.2054179145763,618.4217028750064,296.85864057263035,150.02301152036762,98.90325379120527,1097.921553920055,0,0,0,0
76491.47464,2020,골목상권,2110963,역삼월드메르디앙아파트,3,0,0,0,0,0,0,0,0,1684,860,780,45,3,173,147,100,27,13,133,413141,51252,61485,61696,61507,59738,58897,54269,55550,1,0,0,0,1,40391,61719,71685,90003,78635,48565,62532,175.69451702425235,21.60441557739713,591.1003450026456,618.3029134730069,296.89796604586326,150.01855476499625,98.91904885973602,1097.9483186597706,0,0,0,0
190096.7319,2020,골목상권,2110965,언주역 6번,6,0,0,0,0,0,0,0,0,2245,1500,1139,65,14,323,214,91,41,17,6,826368,88209,126627,128917,128709,122740,118236,102633,98504,2,0,0,0,2,65107,42826,175297,255548,164160,93781,94757,175.68789685252042,21.598164832605168,591.0309582162073,618.194226064754,296.886556369065,149.99014167314283,98.8966855015792,1097.9085088013298,0,0,0,0
91151.62138,2020,골목상권,2110966,논현2동주민센터,6,0,0,0,0,0,0,0,0,2864,1577,1637,60,12,139,216,69,132,116,158,1680042,168941,260783,269008,270259,258115,247030,199853,174992,5,0,0,0,0,93544,132130,330431,426817,342916,201032,246716,175.66868771604155,21.59312957675158,590.7845233636764,618.0960507606796,296.88854035459855,150.00069390281118,98.91085386759688,1098.175625532471,0,0,0,0
331485.2693,2020,골목상권,2110967,역삼역 8번,9,0,0,0,0,0,0,0,0,1279,864,377,33,3,211,83,61,9,4,22,612904,64545,95490,97785,98275,92809,89352,70926,68267,3,0,0,0,0,68671,37340,130207,185919,119194,71095,69148,175.69575579875206,21.595400437318677,590.938719272472,618.2312907325679,296.9481784140198,149.99541606842337,98.89985543230156,1097.9901507559923,0,0,0,0
468938.5169,2020,골목상권,2110971,선정릉역 4번,9,0,0,0,0,0,0,0,0,3870,2549,1542,131,34,725,636,125,68,27,48,882281,98165,133104,134249,134353,130637,126381,112704,110853,1,0,1,0,0,133221,48378,199468,251027,163293,102100,118017,175.6850760406517,21.5907700680281,590.710923380987,618.1765734328246,296.9404432042813,150.0075944752721,98.91443109427163,1098.4132080644602,0,0,0,0
187449.1014,2020,골목상권,2110972,강남세브란스병원미래의학연구센터,3,0,0,0,0,0,0,0,0,1921,1003,2628,55,0,223,122,169,90,16,4,246808,29113,37057,37036,37082,35917,34649,31986,33080,2,0,0,0,0,46603,32680,42646,51653,46158,32657,41015,175.61917473169538,21.57152149720716,590.3125112508128,617.8441238077467,296.8994121215384,149.9544103885791,98.90993025427744,1098.584711600012,0,0,0,0
166156.8587,2020,골목상권,2110974,언주중학교,6,0,0,0,0,0,0,0,0,1513,796,292,58,4,186,161,60,23,20,88,696813,82787,103055,103561,103551,100450,97925,93938,94333,2,0,0,0,0,35150,104685,115829,159392,135734,77523,103650,175.60237374701478,21.56606941498922,590.2318423556649,617.8245720918748,296.8360338885386,149.91176094090906,98.88634516708876,1098.5341978816198,0,0,0,0
341967.8986,2020,골목상권,2110975,매봉역 1번,6,0,0,0,0,0,0,0,0,890,353,10837,25,1,20,49,10,9,19,142,273955,29765,40245,40402,40236,38954,38181,37306,38630,12,0,0,0,0,52363,27556,46202,45547,42082,47939,64629,175.580693833798,21.570765342482108,590.1685990923096,617.8245008665772,296.8554557455782,149.9234993740966,98.90497543309245,1098.2765990987864,37887,115855,3,1
123889.7736,2020,골목상권,2110976,언북초등학교,6,0,0,0,0,0,0,0,0,2022,1080,578,56,0,63,179,110,70,55,51,777475,86024,111967,117304,118093,113911,112731,106346,97123,2,1,0,0,0,55724,77178,143328,183855,148264,98209,126642,175.62031246710447,21.567342997919575,590.3838522791111,618.0526066322558,296.9577113102334,149.96975333242958,98.9264553256759,1098.0168656838855,0,0,0,0
86171.14614,2020,골목상권,2110977,논현로18길,9,0,0,0,0,0,0,0,0,691,340,148,16,2,30,56,25,6,0,0,118841,13627,18066,18121,18206,17668,17359,15012,14411,0,0,0,0,0,17287,15001,16621,23960,22643,19376,21241,175.63599265893032,21.567979353176547,590.4940365471904,618.1967611619482,296.92318338141087,149.96324490909723,98.92236537655926,1097.791943583067,0,0,0,0
114403.6812,2020,골목상권,2110980,개포지구대옆,3,0,0,0,0,0,0,0,0,2629,1125,663,77,9,153,231,220,22,12,54,574371,70916,86509,84979,85234,83833,81749,75698,76370,1,0,0,0,0,85827,79908,74970,91967,107280,96496,123748,175.62407060966476,21.55278161844377,590.501545291221,618.1428418607553,296.822867986925,150.0005828079641,98.94994246359803,1098.21451440872,0,0,0,0
208978.8865,2020,골목상권,2110981,국악고교사거리,9,0,0,0,0,0,0,0,0,2118,907,361,55,14,127,219,196,12,12,0,462054,59492,67833,67430,67551,66882,66133,63498,62726,2,0,0,0,0,67409,70120,56345,85652,85247,78924,85766,175.60645959488997,21.5428558294135,590.5208313429023,618.0925547482343,296.7533685423399,150.02291353586017,98.98077881863809,1098.4610489253291,5874,0,4,0
106583.3841,2020,골목상권,2110982,강남구보훈회관,3,0,0,0,0,0,0,0,0,827,406,166,22,4,104,61,21,6,7,3,207897,24968,29732,29396,29384,29213,29575,29883,30715,1,0,0,0,0,19865,46116,24257,37539,47086,21099,31802,175.55067659025937,21.519121706729543,590.3728495448279,617.8485809580386,296.562850218565,150.03185503546868,98.99985343448,1098.9037858514052,0,0,0,0
707284.4203,2020,골목상권,2110983,국립국악고등학교,3,0,0,0,0,0,0,0,0,2703,1231,783,66,10,167,234,131,48,11,10,447422,57246,64545,64137,65306,64054,63656,62151,63575,3,1,0,0,0,56041,82692,56425,60783,78864,78442,90215,175.56754653609383,21.52136251944036,590.4489245953943,617.9979307676034,296.6321002592547,150.07043881745628,99.0229958841083,1098.0210833690064,0,0,0,0
152719.4991,2020,골목상권,2110984,포이초등학교(개포목련어린이공원),12,0,0,0,0,0,0,0,0,4267,1912,1556,106,27,365,331,208,76,25,35,949896,106101,136923,135377,136772,136197,135918,133262,135447,10,0,0,0,0,137097,171401,106971,161033,170195,147067,193229,175.54057436659977,21.511423973975248,590.4308364608411,617.9167281410373,296.4971559231845,150.09442194324495,99.0493958012354,1098.4246648076455,1032,0,1,0
283369.3877,2020,골목상권,2110985,청담근린공원,3,0,0,0,0,0,0,0,0,956,480,1338,27,0,14,44,37,37,5,102,281767,31503,41080,41899,42401,41336,39838,38851,36364,1,0,0,0,0,43265,23071,45146,63517,52351,38035,59648,175.50993716577418,21.499451348710924,590.3583357854293,617.8091019648866,296.36053276277977,150.09527229726172,99.06890428511736,1098.7898392553957,0,0,0,0
146526.442,2020,골목상권,2110988,청담역 3번,3,0,0,0,0,0,0,0,0,1289,463,1594,21,0,0,2,2,4,13,324,209260,23412,30096,30397,30284,29861,28762,29906,29953,2,0,0,0,0,79185,28542,27429,36315,36945,29494,50537,175.54546698191945,21.50818031799583,590.5890943464465,618.0221791479825,296.4422869376733,150.13225779149525,99.0896387164146,1098.510825791837,0,192547,0,1
120602.5592,2020,골목상권,2110989,대치동아우편취급국,9,0,0,0,0,0,0,0,0,1588,904,444,60,2,281,245,106,41,8,4,670891,69566,103453,103734,104099,99464,97034,82366,80742,1,1,0,0,0,40587,108527,109240,140875,141014,86423,84812,175.59116144679234,21.51610081345584,590.8134504545854,618.2333127976568,296.5488408503561,150.18834072198308,99.11281761966934,1098.1431890991012,0,0,0,0
164518.7778,2020,골목상권,2110992,도곡초등학교,18,0,0,0,0,0,0,0,0,7894,3681,2179,205,7,703,587,321,165,73,102,1843192,242362,254085,253802,253902,253710,259100,283426,285167,3,3,0,0,0,138866,571960,230019,222611,341711,238750,238139,175.54958254360386,21.51631035499601,590.534852586317,617.9130664772337,296.43741122828965,150.06296042994978,99.11002136210526,1098.3397555583376,0,0,0,0
80587.23913,2020,골목상권,2110994,개포고등학교,6,0,0,0,0,0,0,0,0,1777,797,494,57,2,93,116,60,31,3,57,594179,73964,85658,87201,87543,86231,83718,82191,81637,18,1,0,0,0,61589,111291,66211,80032,95579,91512,149555,175.43246909762075,21.514489936950945,590.228532997436,617.6937863580608,296.28980156983584,149.9704159559059,99.07230720106674,1097.6841890766316,0,0,0,0
189409.0978,2020,골목상권,2110995,봉은사역 4번,3,0,0,0,0,0,0,0,0,2802,1097,5085,70,1,44,42,28,41,16,721,536986,68756,76568,76869,77248,76174,77013,76418,76697,5,0,0,0,0,122756,103215,64890,91727,100170,76011,100972,175.4748696128857,21.522412994172605,590.430412223176,617.8974785165497,296.38573733986016,150.01871900745115,99.1113134159271,1097.5829646304592,2254,0,1,0
94969.43116,2020,골목상권,2110996,대치2동주민센터,3,0,0,0,0,0,0,0,0,1430,682,1959,65,0,6,18,40,80,45,336,717265,89277,103525,104076,104310,100985,101565,103473,99331,8,2,0,0,0,112840,251590,76358,70021,147471,93875,77952,175.48643066429167,21.530745277158463,590.643335654854,618.1024714026709,296.48008802493524,150.04268113453497,99.12110282454096,1096.690793686338,6501,0,1,0
